"player","mapsPlayed","impact","rating"
"Nasty",5,-0.00268051338376603,NA
"Tee",2,-0.00268588264870996,NA
"juanflatroo",47,-0.00269859658715365,NA
"ad3m",2,-0.00270567243591126,NA
"h4rn",94,-0.00270637136234578,1.18
"birdfromsky",43,-0.00271487817883652,1.1
"Gaborik",1,-0.00271553911657033,NA
"Riq_u",2,-0.00272365842090922,NA
"JamYoung",11,-0.00272885505517598,NA
"oBo",227,-0.00273075282554019,1.04
"amigo",2,-0.00273104842333484,NA
"LTN",2,-0.00273313284645142,NA
"cosmeeeN",18,-0.00273473641054918,NA
"k1tkat",3,-0.00273883083058078,NA
"Nurfed",2,-0.00274441188663974,NA
"Topa",4,-0.00275615320930737,NA
"Maiko",5,-0.00275882501339176,NA
"aVN",7,-0.00276344522837605,NA
"kabal",12,-0.00278779508840756,NA
"pwny",6,-0.00278830901664142,NA
"Sapec",14,-0.00280146105183081,NA
"Aleksib",645,-0.00280313815776126,0.99
"xns",12,-0.0028070271195749,NA
"spaydeR",2,-0.00280959728491261,NA
"Stev0se",4,-0.00281062133280069,NA
"KEY",2,-0.00282077617034743,NA
"afro",53,-0.00282744433936727,NA
"Roombang",8,-0.00283258139878591,NA
"fAst",5,-0.00283672267538763,NA
"rafftu",14,-0.00283679121273974,NA
"repo",76,-0.00284036250113737,0.95
"BirdehBox",2,-0.00284099689386093,NA
"PyromaRnE",2,-0.00284370993237198,NA
"kory",13,-0.00284708071097997,NA
"SLOWLY",11,-0.00285047943592386,NA
"joshbM",4,-0.00285229674204467,NA
"esio",8,-0.00285676764874464,NA
"Ex3rcice",41,-0.00285717408106694,NA
"Izzy",2,-0.00286056521908943,NA
"pietola",11,-0.00286599749170064,NA
"meisoN",9,-0.00286775339211264,NA
"Ejram",3,-0.00286850577151273,NA
"Muzoona",3,-0.00288458864359325,NA
"beastik",103,-0.00288900007416807,0.86
"Daffu",48,-0.00289083816721801,1.02
"stadodo",81,-0.00289211938488356,NA
"k1to",582,-0.00289510857828213,0.95
"xiaogen",2,-0.00289686582316997,NA
"SHOOWTiME",279,-0.00289962491812794,0.91
"larsen",10,-0.00290600100099308,NA
"KS",5,-0.00290991261872862,NA
"QKA",11,-0.00291255931297442,NA
"Kyojin",110,-0.00292758159225451,0.92
"bobeksde",6,-0.00292770697543631,NA
"speed4k",106,-0.00293134208639831,0.94
"M1RACLE",1,-0.00294519951018377,NA
"reck",4,-0.0029465082430739,NA
"Artill",9,-0.00294824879809928,NA
"faveN",343,-0.0029490271058068,1.04
"mcs",5,-0.0029510687206699,NA
"SOKER",28,-0.00296340543798973,NA
"oskar",793,-0.00296684758069504,1.14
"Shooter",3,-0.00296958386514489,NA
"Dewid",6,-0.0029700286644865,NA
"tacitus",3,-0.00297059373336913,NA
"uNdo",14,-0.002990031893583,NA
"nOxii",2,-0.0030111418934522,NA
"Radifaction",23,-0.00301856399596783,NA
"mir",553,-0.00301918838180784,1.09
"Sidney",22,-0.00303203692839302,NA
"EspiranTo",375,-0.00303471017658796,1.02
"cardiac",6,-0.00304315790176455,NA
"kingsblend4",4,-0.00304798989324638,NA
"nbl",9,-0.0030616671308918,NA
"jabbi",113,-0.00306465337834373,1.04
"wrath",37,-0.0030728755012699,1.02
"BONA",12,-0.00308829290043761,NA
"nukkye",143,-0.00308917078046025,1.09
"di^",2,-0.0030960837044458,NA
"tconnors",5,-0.00309661469144647,NA
"L4F",4,-0.0031037356188919,NA
"Olivia",9,-0.0031047267019124,NA
"poka",2,-0.00310710627929594,NA
"Puhlyi",2,-0.00310821196473349,NA
"breAker",5,-0.00310844135427419,NA
"Retla",2,-0.003111271673186,NA
"Zyphon",91,-0.00311436794711802,0.97
"jL",36,-0.00311923189113733,NA
"byali",628,-0.00312363124725138,1.03
"JaKu",8,-0.00312967166263093,NA
"PAINT",10,-0.00313705715004208,NA
"Nami",5,-0.00313802097850835,NA
"MAKKA",5,-0.00313842249708303,NA
"grux",37,-0.00314267183979148,0.92
"dycha",299,-0.00314320437549751,1.08
"Nostra",4,-0.00314504862629939,NA
"latto",29,-0.00315108733215038,NA
"koyot",9,-0.00316471557292366,NA
"sPiNacH",4,-0.00316490836324816,NA
"CarterJ",4,-0.00317810842579194,NA
"Gauthierlelelele",3,-0.00317860124606644,NA
"xsepower",398,-0.00318185842331937,1.11
"MomentPlz",5,-0.00318290943477187,NA
"notaN",10,-0.00318320432774382,0.8
"dukeN",7,-0.00318770143519953,NA
"keeN",15,-0.00319283089207556,NA
"Barken",14,-0.00320409893423629,NA
"sorrow",20,-0.00321703943473468,NA
"MALI",2,-0.00321818940399428,NA
"xelos",59,-0.00322467245550965,0.96
"KAB0M",6,-0.00322556486519763,NA
"crashies",20,-0.00322894162957639,NA
"Patrick",7,-0.00324142790828134,NA
"bodito",10,-0.0032501140474325,NA
"dobu",17,-0.00325123498268452,NA
"LSG",2,-0.00325823526156328,NA
"AZK",14,-0.00325935342244576,NA
"jks",927,-0.00326317968533297,1.05
"SmithZz",329,-0.00326788877223043,0.89
"Twista",11,-0.00327056400767234,NA
"Porya",17,-0.00327929860210871,NA
"SNk",15,-0.00327981856644663,NA
"smF",30,-0.00328148529376459,0.93
"LETN1",324,-0.00328490603012896,0.92
"weber",6,-0.00328636166247791,NA
"AE",28,-0.00328848559251563,0.74
"JW",1098,-0.00328931553203038,1.04
"Polt",24,-0.00329107271028533,NA
"raafa",10,-0.00329138451891924,NA
"haste",10,-0.00329555247413495,NA
"lamp",5,-0.00330111975451635,NA
"degster",198,-0.00330563588546024,1.09
"haflex",5,-0.00331347088939251,NA
"witmer",30,-0.00331502026100443,NA
"blocker",171,-0.00331901557173953,0.92
"jackhan",7,-0.00332160727081049,NA
"malta",192,-0.00332856268328543,0.87
"mikki",6,-0.00333593595959766,NA
"James",6,-0.00333866232957121,NA
"doto",196,-0.003340491191383,0.95
"Polox",9,-0.00334236090460992,NA
"PALM1",4,-0.00334453478001353,NA
"SandeN",15,-0.00335365968747359,NA
"InfrequeNt",4,-0.00335390727909032,NA
"jaxi",9,-0.00335417218798907,NA
"Loord",6,-0.00335975674546575,0.53
"phzy",16,-0.00336248766874101,NA
"Swahn",6,-0.0033644052285814,NA
"Carcass",6,-0.00336938835431881,NA
"nicoodoz",114,-0.00336962325712192,1.05
"autostop",2,-0.00337814235137611,NA
"Polly",14,-0.00337986195139112,NA
"stax",14,-0.00338153489959582,NA
"retchy",6,-0.00338994472489948,NA
"FlipiN",3,-0.00340481014774811,NA
"Argency",14,-0.00341073361354133,NA
"zende",8,-0.00341285184015781,NA
"minio",7,-0.00341748840821242,NA
"SHiNE",6,-0.0034201988281033,NA
"traceFIRE",3,-0.00343144121490306,NA
"dZ",3,-0.00343691556500788,NA
"9/S/",6,-0.00343756955131991,NA
"fRoD",4,-0.00343955773565452,NA
"FRANSSON",6,-0.00344259384282193,NA
"shEMETA",10,-0.00344690383982762,NA
"Malikof",2,-0.00345639185502399,NA
"hpp",6,-0.00345958578966829,NA
"robby",13,-0.00348183758654977,NA
"AreoX",1,-0.00349027958782559,NA
"AlaNDieg0R",5,-0.00349693225075633,NA
"ryotzz",10,-0.00349705435923111,NA
"Celrate",15,-0.00350018437275669,NA
"Kane",5,-0.00350392251220528,0.42
"Andyy",10,-0.00350642223134021,NA
"PetitSkel",16,-0.00350951831521278,NA
"wallax",9,-0.00351066018458377,NA
"rain",1208,-0.00351417055464895,1.08
"Gospadarov",6,-0.00351763619096307,NA
"Kevve",8,-0.0035194917826102,NA
"Cicatriz",1,-0.00352005848824296,NA
"tck",8,-0.00352012461073244,NA
"misutaaa",319,-0.00352545142658782,0.99
"Krimbo",5,-0.0035285733093767,NA
"kreaz",46,-0.00354243107146378,1.02
"gmanchew",6,-0.00355671743424233,NA
"khobra",6,-0.00356295075092596,NA
"duz",3,-0.00357497614979271,NA
"J0hnny",3,-0.00358056379321762,NA
"stellar",13,-0.00358150530245097,NA
"EasTor",51,-0.00358571572301937,NA
"hwinn",4,-0.0035927025920649,NA
"dmm",5,-0.00359459032338232,NA
"Nervous",2,-0.00359692998506734,NA
"Nivera",68,-0.00359934050839875,1.08
"Sound",10,-0.00359985213087141,NA
"arKimonday",9,-0.00360663279098188,NA
"hyoil",3,-0.00361870575395817,NA
"kAyle",3,-0.00364140838107267,NA
"manguss",11,-0.0036415958027084,NA
"1eeR",20,-0.0036504709470334,NA
"nafany",326,-0.00365295089996392,1.03
"hoag",3,-0.00366108658161368,NA
"wenton",85,-0.00366601301769692,0.95
"SkulL",12,-0.00366647046640434,NA
"Sayf",20,-0.00367740582395565,NA
"caike",17,-0.0036777809557906,0.85
"Patitek",18,-0.00370029415200688,NA
"soifong",3,-0.00370221626980295,NA
"Keoz",62,-0.00370815941569775,NA
"Skurk",14,-0.00372488496220921,NA
"iM",16,-0.00373830123964318,NA
"virtus",6,-0.00374099342141933,NA
"HexT",11,-0.00374227931270949,NA
"ztk",11,-0.00374350555976411,NA
"DeStRoYeR",7,-0.00374967551979657,NA
"3ARK00Z",3,-0.00376023630515592,NA
"poizon",497,-0.00377469909007549,1.04
"DiMKE",8,-0.00377500733428251,NA
"Hunter",4,-0.00377911163388663,NA
"szejn",12,-0.00378229034442477,NA
"Kristou",31,-0.00379023434867777,NA
"Aunkere",10,-0.00379048574416653,NA
"stark",13,-0.00379251363978887,NA
"nmt",3,-0.00379408190230337,NA
"arT",603,-0.00379926363822911,1.02
"Puls3",10,-0.00380097607732778,NA
"XotiC",17,-0.00381118286560175,0.9
"Rejin",2,-0.0038158699193369,0.44
"Prism",6,-0.0038191238644063,NA
"Jewelry",7,-0.0038198326286618,NA
"Lk-",2,-0.00382410937004674,NA
"FinigaN",21,-0.0038392533871502,NA
"SasuKe",14,-0.00384389549116718,0.92
"RaZ",9,-0.00384580395390253,NA
"Wilky",3,-0.00385364517851424,NA
"sabAAA",6,-0.00385965509268192,NA
"apocdud",12,-0.00386944584335129,NA
"maaRaa",6,-0.00387094719298899,NA
"jayzaR",28,-0.00387679879587494,0.75
"vvalter",3,-0.00388591886901622,NA
"rallen",404,-0.00388729600810172,0.99
"Marved",14,-0.00389366472806371,NA
"X5G7V",14,-0.0039001422995847,NA
"Fog",2,-0.00391620895494779,NA
"ardiis",3,-0.00391664177140159,NA
"netrick",14,-0.00391686169189559,NA
"donQ",9,-0.00393603258028779,NA
"LNZ",101,-0.00393708458376154,0.91
"kr1zzer",10,-0.0039699796343001,NA
"anarkez",32,-0.00397160711958975,NA
"interz",325,-0.00398081140643917,0.94
"cadiaN",734,-0.0039906375273131,1.04
"JUGi",602,-0.00399245495266148,1.05
"VNko",3,-0.00399590380786349,NA
"dastan",13,-0.00400216399899003,NA
"NMV",2,-0.00400805919802927,NA
"pzK!D",9,-0.00401207798771667,NA
"ckzao",3,-0.00401729254985436,NA
"cynic",15,-0.00401983759676877,NA
"Partodis",6,-0.00402016280171206,NA
"muziwei",7,-0.00402452373257221,NA
"ecfN",22,-0.00402943388436038,NA
"luckeRRR",21,-0.00403319309254469,NA
"spamzzy1",2,-0.00404037946805067,NA
"Kairi",20,-0.00404829655215662,NA
"stb",1,-0.00405843590171283,NA
"SENSEi",33,-0.0040618851090169,1.12
"fabi",6,-0.00406217630569351,NA
"AmaNEk",744,-0.00406494826713921,1.01
"SIXER",388,-0.00406495552720473,0.92
"stk",9,-0.00406635065900541,NA
"jokes",2,-0.00407019238237065,NA
"slap",23,-0.00407440521037595,0.73
"dizzywi",7,-0.00407621334923249,NA
"maektig",7,-0.00407728271433747,NA
"sinnopsyy",43,-0.00408482931866989,NA
"psycho",10,-0.00408791463545561,NA
"chop",5,-0.00410139692773004,NA
"dapr",90,-0.00410247652428786,NA
"maak",10,-0.00410405035873382,NA
"BURNRUOk",15,-0.00411238270328372,NA
"dzt",8,-0.00411819936351224,NA
"ADEJIS",11,-0.00412352030694045,NA
"dennyslaw",147,-0.00412378226127223,1.06
"Jinxx",12,-0.00412608613350649,NA
"pyth",186,-0.00414270333189927,0.99
"crony",1,-0.00414408579512078,NA
"eraa",15,-0.00414587200910928,NA
"Derkeps",8,-0.0041621325364577,NA
"gxx-",22,-0.00416324234529189,NA
"Luzuh",7,-0.00419771110587371,NA
"krii",14,-0.00420027179128245,NA
"EllisoN",3,-0.00420214680932236,NA
"s0ules",2,-0.00420378764093943,NA
"LOMME",44,-0.00421114293100124,0.94
"aimaNNN",10,-0.00421753821021962,NA
"Marek",6,-0.00421831321238443,NA
"Queenix",26,-0.00422059459024562,NA
"ayaya",10,-0.00422329409365142,NA
"bishop",5,-0.00422564386824699,NA
"VINI",602,-0.0042331232876441,0.97
"AlluM3tt3",6,-0.0042331930139729,NA
"sausol",37,-0.00423787716926842,NA
"effys",8,-0.00426067170838318,NA
"Koshak",10,-0.00426639139247107,NA
"frei",11,-0.00426779507621613,NA
"Inzta",24,-0.00427263443874976,0.94
"PwnAlone",24,-0.00427688142008315,NA
"quix",11,-0.00429259112745784,NA
"Ryxxo",34,-0.00429694202286214,0.94
"NaToSaphiX",149,-0.0042994312148996,0.9
"vsm",40,-0.00430082541299483,NA
"cromen",116,-0.00430499461675888,1.05
"xek",4,-0.00430645383767096,NA
"YY",2,-0.00430861472311732,NA
"cbbk",6,-0.00431542924239864,NA
"RAiLWAY",10,-0.00432064728943158,NA
"asmo",2,-0.0043229939206821,NA
"rezex",18,-0.00432394409949137,NA
"Nksu",3,-0.00432537978984383,NA
"kaper",83,-0.00434380719397525,0.94
"saffee",28,-0.00435649900934891,NA
"KalubeR",55,-0.00435787832854427,0.98
"kUcheR",30,-0.00435881195106964,0.98
"Markos",31,-0.00436620727591638,NA
"SPUNJ",50,-0.00438253517059503,0.78
"Krad",364,-0.00438661501800305,1.01
"DeadFox",530,-0.00438864288702894,0.95
"nilo",16,-0.00440392569014814,NA
"hype",6,-0.0044055394093207,NA
"KHTEX",8,-0.00440852377964646,0.54
"NiNo",3,-0.00440883774765328,NA
"b0RUP",476,-0.00442465424444502,0.96
"mini",19,-0.00442558909965468,0.96
"paz",402,-0.0044362180780558,1.09
"Fearoth",7,-0.0044412380084912,NA
"Sobol",25,-0.00444216933025364,NA
"Jerry",585,-0.00444535756208849,1
"zecK",6,-0.00444839315284384,NA
"Brehze",808,-0.00445010039119765,1.1
"maL",2,-0.00446695554573464,NA
"DJOXiC",19,-0.0044839695574742,NA
"dragunov",9,-0.00448739856831486,NA
"LOGAN",153,-0.004502737181433,0.91
"Rickeh",299,-0.00451268403252104,1.07
"thyx",5,-0.00451501619369656,NA
"sancz",35,-0.00452161748271277,NA
"realziN",4,-0.0045245317560119,NA
"JIaYm",14,-0.00452861522676951,NA
"moxie",14,-0.00452994711647194,NA
"Attacker",273,-0.00453979623831776,0.9
"biguzera",32,-0.00454725939340158,NA
"LUCAS1",595,-0.00455722141572974,1.04
"dumz",16,-0.0045652245798044,NA
"hqx",5,-0.00456662539228331,NA
"fitch",298,-0.00457130573098887,0.95
"dERZKIY",12,-0.00458171192360006,NA
"Kan4",11,-0.00458544851021177,NA
"RpK",1050,-0.00458910613087259,1
"333ed2k",9,-0.00460248627838321,NA
"suNny",739,-0.00460657123653324,1.07
"blackie",1,-0.00462755782153806,NA
"qqGOD",8,-0.00462763859386265,NA
"nosraC",8,-0.0046324406141824,NA
"blackpoisoN",7,-0.00463522243618495,NA
"frgd",3,-0.00463556689869667,NA
"Norwi",31,-0.00464303060362779,0.68
"pauf",82,-0.00464968043989151,0.95
"F1KU",80,-0.00465507779630593,NA
"rAge",30,-0.00465696980388835,NA
"ZINKEN",15,-0.0046601421923074,NA
"skullz",9,-0.00466109348538118,NA
"Mayker",12,-0.00466778181591036,NA
"Skadoodle",673,-0.00467046886082127,1.02
"floweaN",7,-0.00467159558069368,NA
"erkaSt",68,-0.00469140886504053,0.95
"reversive",15,-0.00470328370044414,NA
"Blastinho",6,-0.00470816110445223,NA
"tonyblack",84,-0.00472029914392744,0.97
"BERRY",20,-0.00472534512959805,NA
"land1n",11,-0.00473308212561561,NA
"pashaBiceps",645,-0.00474060218988557,1
"SADDYX",26,-0.00474185839913512,NA
"curry",30,-0.00474192077492169,NA
"nexa",759,-0.00475404678601401,1.05
"leo_drk",65,-0.00477597974599107,NA
"Grusarn",23,-0.00478058994131165,NA
"dazzLe",81,-0.00478948940748376,NA
"Barcode",9,-0.00480305574051221,NA
"Spinx",135,-0.00480411722818553,1.13
"HEAP",76,-0.0048102480820041,NA
"stonde",24,-0.00481424751334025,NA
"junior",125,-0.00481867516062517,0.89
"SOON",12,-0.00481915035125392,NA
"hades",132,-0.00482745403102111,1.05
"eLiVe",16,-0.00482787654612972,NA
"s550",5,-0.00484114488498361,NA
"BENDJI",41,-0.00484142271760077,NA
"Pogba",5,-0.00484673272665304,NA
"KHRN",37,-0.00485785781876478,NA
"Derek",2,-0.00486337739029143,NA
"xccurate",196,-0.00486609056813673,0.97
"SAGGERTON",35,-0.00487013579337469,NA
"decent",9,-0.00487772141078649,NA
"glace",51,-0.00489874681168632,NA
"Dallas",18,-0.00490265516102341,NA
"hooch",180,-0.00490601849217343,0.86
"Xant3r",4,-0.00492412654037586,NA
"BlackMamba",5,-0.0049330741249597,NA
"JDC",20,-0.00493668480242102,NA
"nex",530,-0.00494238250867845,1.07
"Immi",10,-0.00498268240070465,NA
"la3euka",8,-0.00500660885332866,NA
"LeX",20,-0.00501262679394637,NA
"dee",5,-0.00502204413360003,NA
"sterling",22,-0.00503043866036713,NA
"j3kie",32,-0.00503111264981307,0.82
"apEX",1158,-0.00503715404868902,1.03
"mistou",65,-0.00504453642650939,0.95
"gejmzilla",5,-0.00505715133939876,NA
"flowsicK",17,-0.00506317897551289,NA
"BouLy",8,-0.00510294152978051,NA
"Boaster",7,-0.00510714308151033,NA
"dsr",13,-0.00513340692931347,NA
"pancc",11,-0.00514285570763711,NA
"Rock1nG",20,-0.00514938355018671,NA
"Detrony",18,-0.00519871953525025,NA
"aproto",12,-0.00521589539439359,NA
"flickz",5,-0.00522110231133059,NA
"dEE",7,-0.00522772386216991,NA
"JUST",81,-0.00524075159212518,NA
"SecretAgent",2,-0.00526784717899051,NA
"Tsogoo",20,-0.00526948642463788,NA
"Karsa",18,-0.00527260345213167,NA
"moose",143,-0.00527714781776643,NA
"Twixie",21,-0.00528124159564483,NA
"wiz",11,-0.00533257639744934,NA
"MATYS",11,-0.00534787234754709,NA
"djay",19,-0.00537073406330034,NA
"FREDDyFROG",92,-0.00537169802334135,NA
"Nodios",55,-0.00537568221702428,NA
"Lukki",46,-0.00537748304752511,0.79
"pachanga",15,-0.00538300515985486,NA
"dupreeh",1186,-0.00538765673940249,1.11
"phantom",7,-0.00538946642863395,NA
"vice",99,-0.00540068568343925,0.76
"vanity",137,-0.00541577095433864,0.96
"Lambert",34,-0.00542538236976284,NA
"buster",661,-0.0054387393846347,1.03
"downie",9,-0.00544448831103767,NA
"darko",39,-0.005455313665425,NA
"blade",15,-0.00545695522383483,NA
"Patsi",34,-0.00548827212033525,0.82
"HUGHMUNGUS",12,-0.00548920165814464,NA
"sLowi",176,-0.00549425099268343,0.95
"Snax",751,-0.00549894472538815,1.03
"mch",18,-0.00550010778775573,0.74
"Walco",11,-0.00550032149082959,NA
"bodyy",664,-0.00550942263214897,1
"Slemmy",109,-0.00551257713295213,0.8
"rmn",92,-0.00551883246434476,NA
"DemQQ",33,-0.00552059431538353,0.87
"spaze",97,-0.00554934012415349,0.89
"NBK-",1014,-0.00557907327259299,1.02
"malbsMd",45,-0.0055802091573846,NA
"exhie",6,-0.00558738644837067,NA
"Sergiz",29,-0.00560406837139925,0.89
"jkaem",700,-0.00561342873598783,1.03
"thief",8,-0.00562506442662572,NA
"jnt",29,-0.00563253669295348,NA
"niko",915,-0.00564228802560475,1.02
"forget",9,-0.00564948731800326,NA
"Xp3",20,-0.00567414620531271,NA
"juho",95,-0.00568171657747556,NA
"raalz",15,-0.00568713958973402,NA
"kade0",20,-0.00568744915021641,NA
"chopper",546,-0.00571082145492282,0.96
"food",56,-0.00571796803593238,NA
"TenZ",33,-0.00572847789866624,1.01
"wizard",3,-0.00573593595041433,NA
"starkiller",4,-0.00575828829101998,NA
"mar",37,-0.00576045062057796,NA
"Geniuss",4,-0.00576962917912376,NA
"tecek",14,-0.00577043921499403,NA
"DiE",3,-0.0057910300033636,NA
"PTC",10,-0.00579294046257512,NA
"almazer",556,-0.00580687453131417,0.98
"Noktse",16,-0.00581421588173718,NA
"Johnta",6,-0.00581826118649,0.76
"BL1TZ",20,-0.00583052660001941,NA
"poem",9,-0.00583675938096699,NA
"electronic",1008,-0.0058460460055978,1.14
"becker",13,-0.00584666134660562,NA
"tabac0",5,-0.00585225547845366,NA
"PASHANOJ",18,-0.00585576301084549,NA
"no_one",32,-0.00586140873716013,NA
"Laz",15,-0.00586327565153274,NA
"bee",13,-0.0058649242872071,NA
"benny",15,-0.00586577083541775,NA
"Bymas",271,-0.00587370933329351,1
"kSTYLE",2,-0.00587507608984072,NA
"flashstep",7,-0.00587841858658082,NA
"Snappi",1014,-0.00588855032230638,0.96
"Rambutan",3,-0.00589960937652805,NA
"valens",22,-0.00590720257215329,0.58
"wannafly",5,-0.00597570870367117,NA
"Fuks",18,-0.00598247919956264,0.77
"STYKO",947,-0.00602804479850568,1
"uli",13,-0.0060676291648308,NA
"waneG",11,-0.00607328238240992,NA
"icem4N",25,-0.00609597213175998,NA
"Swisher",17,-0.00609642853966714,NA
"yay",171,-0.00610729773742988,0.94
"spyleadeR",156,-0.00611331049489869,0.96
"s1",10,-0.00613630857226756,NA
"somebody",453,-0.00613697802236068,0.97
"Viva",21,-0.0061423789742137,NA
"ScreaM",597,-0.00617483432138345,1.11
"mds",129,-0.00618456381698801,NA
"LOVEYY",98,-0.00618482820957034,1.04
"b4rtiN",65,-0.00619750733299268,NA
"shalfey",27,-0.00620269595507744,0.82
"ProbLeM",14,-0.00620434052658556,NA
"zEVES",23,-0.00620676137518722,NA
"fl0m",18,-0.0062196177834929,NA
"penny",29,-0.00622326177163613,NA
"R0b3n",19,-0.00624456579545218,NA
"fr0slev",36,-0.00625552480826881,NA
"flamie",964,-0.00625766381312964,1.04
"FGB",5,-0.00626281930913026,NA
"MetaL",12,-0.00627120136526583,NA
"shinobi",44,-0.00627341198960516,NA
"Kylar",26,-0.00628141742825001,NA
"Pro.",5,-0.00628749273174172,NA
"zewsy",47,-0.0063361416373006,NA
"dukefissura",18,-0.00634324749988199,NA
"KENSI",187,-0.00635185183034638,1
"YOUYOU",14,-0.00635379274031976,NA
"JoshRT",6,-0.00636258970575508,NA
"NK4Y",16,-0.00636718330494335,NA
"shuadapai",16,-0.00637428196640637,NA
"TENZKI",311,-0.00638127894194648,1
"ryk",9,-0.00639216437971365,NA
"Friis",302,-0.00639272665209074,0.96
"ShahZaM",378,-0.00640415795191803,1.04
"arki",88,-0.0064078352417165,NA
"tucks",32,-0.00643883487396209,0.56
"cajunb",873,-0.00645570974391956,1.06
"vSa",27,-0.00649001426484409,NA
"exit",45,-0.00649866782381855,NA
"ec1s",7,-0.00650443319266876,NA
"SileNt",75,-0.00650836385110891,0.82
"maxmeister",5,-0.00651777959954156,NA
"Bwills",14,-0.00653709372603469,NA
"Toy",14,-0.0065520519117539,NA
"4pack",12,-0.00655940347014958,NA
"Karus",24,-0.0065617212951493,NA
"Duplicate",144,-0.00658042122122077,0.95
"MOLSI",24,-0.00658099375030732,NA
"Jayzwalkingz",31,-0.00658803137720039,0.76
"abE",33,-0.00659544295553912,NA
"Lekr0",916,-0.00660656661762063,1.04
"tabseN",994,-0.00661590923481197,1.1
"Polen",18,-0.00664503365377981,NA
"ALEX",604,-0.00665201573736151,0.98
"desi",39,-0.00665469697588614,0.93
"Bobosaur",10,-0.00665757071152913,NA
"XELLOW",13,-0.00671314299903588,NA
"aumaN",70,-0.00672205138169783,NA
"matty",15,-0.00674443445107673,NA
"kioShiMa",512,-0.00675729676389815,1.02
"spaz",17,-0.00676746028657763,NA
"bubble",512,-0.00679393655068239,0.98
"Char",11,-0.00680470914673858,NA
"karrigan",1242,-0.00681562142607007,0.92
"CyberFocus",17,-0.00684714004438136,NA
"AZR",757,-0.00684951796636587,0.97
"slaxz-",88,-0.00685123256716602,NA
"xCeeD",17,-0.00687306818697912,NA
"JaCkz",603,-0.00690234713607678,0.97
"fame",57,-0.0069025201744873,NA
"Zilkenberg",21,-0.00693134517641095,NA
"pNshr",95,-0.00695959013550522,0.91
"akez",19,-0.00696939075403739,NA
"ZEDKO",121,-0.00696946507016329,0.93
"kalinka",37,-0.00697183176830224,0.96
"GeT_RiGhT",756,-0.00698297284310223,1.04
"H4RR3",47,-0.00698514085215088,NA
"HECTOz",13,-0.00698960205407063,NA
"acAp",12,-0.00699252740806461,NA
"v1c7oR",478,-0.006992541544221,0.99
"aKis",22,-0.00700503153833194,NA
"mopoz",140,-0.00701904857307057,1.05
"Impulse",49,-0.00704520399118451,0.76
"broky",409,-0.00704903177575251,1.07
"mynio",41,-0.00706578233654301,NA
"darti",10,-0.0070859938346847,NA
"dumau",49,-0.00710312641510458,NA
"refrezh",335,-0.00710888626886571,1
"KEi",24,-0.00711507267491358,NA
"b0denmaster",4,-0.0071200350327296,NA
"pita",38,-0.00714972960856686,0.74
"ScrunK",26,-0.00715853698788211,NA
"ELUSIVE",18,-0.0071846624403434,NA
"kRYSTAL",369,-0.00718489624239536,0.82
"keev",226,-0.00720849558781664,0.98
"oxygeN",88,-0.00720941782186508,0.9
"rindA",15,-0.00721023058803886,NA
"mono",60,-0.00723191028905946,NA
"roman",15,-0.00723614985190854,NA
"MINISE",235,-0.0072374060219979,1.09
"f4stzin",23,-0.00724323297148416,NA
"stan1ey",20,-0.00727802841905153,NA
"Patron",18,-0.00730037337244462,NA
"Kaze",68,-0.00730804566902274,NA
"BTN",12,-0.00730914332854867,NA
"Ace",54,-0.00731258164968771,NA
"PORKiEE",2,-0.00735033816691235,NA
"Kjaerbye",1048,-0.0074061157588506,1.08
"snatchie",578,-0.00740809479350641,0.99
"denis",675,-0.0074225634027545,0.95
"Oderus",23,-0.00742582260293568,NA
"ponczek",47,-0.00747783864195881,NA
"MUTiRiS",91,-0.00747961526759994,NA
"mCe",20,-0.00748277925799913,NA
"RIKO",14,-0.00750010535783491,NA
"PERCY",62,-0.00751064297256167,NA
"neptune",102,-0.00752250289268571,0.83
"supra",43,-0.0075618400823152,NA
"Jackinho",63,-0.00756479581702005,0.96
"JamezIRL",17,-0.0075661812891238,0.59
"takej",15,-0.00756786075496916,NA
"maRky",18,-0.00757851391012893,NA
"jedqr",61,-0.00758938154534676,NA
"Liazz",339,-0.0075965853659142,0.99
"alex",144,-0.00765320418408895,1.03
"STOMP",69,-0.00766649609179401,NA
"Pimp",265,-0.0076670574468139,0.97
"anger",22,-0.0076802936646467,NA
"Savage",118,-0.00769333921091143,1.04
"AiyvaN",32,-0.00773538261830772,NA
"xevR",9,-0.00776669740109914,NA
"YEKINDAR",323,-0.00776707408571051,1.11
"ztr",66,-0.00777401025052383,0.86
"draken",505,-0.00781755125830816,1.07
"MAiNLiNE",54,-0.0078211351386532,0.81
"Jaybk",2,-0.00782956597350249,NA
"liTTle",24,-0.00784278753590451,NA
"mertz",308,-0.00784964258296588,1.07
"matHEND",33,-0.00787618822186714,0.91
"swag",54,-0.00788388378384817,1.11
"Jamppi",72,-0.00788886331459316,0.97
"HZ",45,-0.00790552009222473,NA
"lunAtic",39,-0.00790978801189252,NA
"Lack1",331,-0.00793770112795413,0.93
"kayeyo",2,-0.00794982002738034,NA
"spiker",14,-0.00795033215849216,NA
"Voltage",39,-0.00797735027061871,NA
"def",25,-0.00806563795681008,NA
"1962",13,-0.00808822608433683,NA
"BnTeT",370,-0.00810481167044348,1.04
"els",20,-0.00810747299435556,NA
