"player","mapsPlayed","impact","rating"
"Zeus",667,-0.00217296335161272,0.93
"CarterJ",4,-0.00217361450275738,NA
"pava",8,-0.0021738138103674,NA
"juanflatroo",41,-0.00217522704086336,NA
"felps",573,-0.0021822541108601,1.06
"beastik",103,-0.00218303016933868,0.86
"heretic",4,-0.00218474820398717,NA
"VNko",3,-0.002184887486169,NA
"Boombl4",584,-0.00218527870332223,0.99
"nbl",9,-0.00219074367044905,NA
"JamYoung",11,-0.00219267563766259,NA
"Shooter",3,-0.00219592155354719,NA
"SandeN",15,-0.00219760859167424,NA
"amigo",2,-0.00220439472496319,NA
"FRANSSON",6,-0.00220509585165134,NA
"weber",6,-0.00221008115512703,NA
"keeN",15,-0.00221049250197904,NA
"MarKE",193,-0.00221096724974228,0.97
"panda$ex",4,-0.00221261365524834,NA
"powerputte",12,-0.00221618531048984,NA
"stavn",629,-0.00221618688675637,1.08
"NEEX",12,-0.00221803795129782,NA
"xype",5,-0.00221848257034007,NA
"Polox",9,-0.00222460635803213,NA
"wrath",37,-0.00222942351787908,1.02
"Twista",11,-0.00224316968376411,NA
"GII",2,-0.00224830392181369,NA
"zende",8,-0.00225404036557628,NA
"MAIDHEN",6,-0.00225521938694713,NA
"Certus",5,-0.00226251106044201,0.63
"blocker",171,-0.00226291423268352,0.92
"arKimonday",9,-0.00226466245212438,NA
"Rampage",13,-0.00226513102844085,NA
"ztk",11,-0.00226870541443817,NA
"BONA",12,-0.0022813377975175,NA
"0i",6,-0.00228204169974545,NA
"Cicatriz",1,-0.00228243681838578,NA
"jokes",2,-0.00228450054454573,NA
"ShoT_UP",7,-0.00228495459661872,NA
"beyAz",5,-0.00228661970796258,NA
"Polt",24,-0.00229537364802386,NA
"nukkye",143,-0.00230347597242503,1.09
"Twistzz",1124,-0.00230487279515847,1.11
"pietola",11,-0.00230531801998693,NA
"virtus",6,-0.00232457259747957,NA
"Keoz",60,-0.00232579001707087,NA
"doktizh",4,-0.00232730580620622,NA
"Loord",6,-0.00233778518222399,0.53
"jcrueL",10,-0.00234903691870313,NA
"Swahn",6,-0.00235860603978669,NA
"Nostra",4,-0.00235966177822887,NA
"haste",10,-0.00237732480410109,NA
"dobu",17,-0.0023797955331713,NA
"bt0",4,-0.00238139226703284,NA
"bodito",10,-0.00238372600755282,NA
"stellar",13,-0.00238476105301472,NA
"cardiac",6,-0.00238766765308238,NA
"vvalter",3,-0.00238854383255657,NA
"kr1zzer",10,-0.00239287537928315,NA
"Djoko",50,-0.00239490229571988,NA
"s0ules",2,-0.00239626699742704,NA
"spat1ch",2,-0.00239916960758314,NA
"stax",14,-0.00240518066771975,NA
"jaxi",9,-0.00240951845679903,NA
"Zix",6,-0.00241045842380509,NA
"retchy",6,-0.00241660134344824,NA
"CEKKA",1,-0.00241737464793576,NA
"Porya",17,-0.002421598007135,NA
"HugoXD",20,-0.00242949952522884,NA
"minio",7,-0.00243365082878994,NA
"PetitSkel",16,-0.00243800428565077,NA
"dastan",13,-0.00243805072646123,NA
"t0mmyy",2,-0.00243987257952037,NA
"grux",37,-0.00244208118045869,0.92
"XpG",6,-0.00244637785928191,NA
"hoody",71,-0.00244771102260674,NA
"byali",628,-0.00245201068410997,1.03
"nitr0",1041,-0.00248286592558681,1.01
"koyot",9,-0.0024873042599937,NA
"joshbM",4,-0.00249237206172647,NA
"dapr",90,-0.00249395714715652,NA
"Brollan",692,-0.00249399821829533,1.08
"kHRYSTAL",9,-0.00249985235152241,NA
"Artill",9,-0.00250224734900628,NA
"Fog",2,-0.00251315707274534,NA
"iM",16,-0.00251603587840422,NA
"cynic",15,-0.00251657129454337,NA
"devastation",2,-0.00251902900434342,NA
"Radifaction",23,-0.00252855610766621,NA
"AlaNDieg0R",5,-0.00252888835871873,NA
"MAKKA",5,-0.00253574167828922,NA
"XotiC",17,-0.00253886277056183,0.9
"kingsblend4",4,-0.00254261067723236,NA
"OverDrive",1,-0.00254344521063262,NA
"Celrate",15,-0.00254679859092827,NA
"disturbed",13,-0.00255171076035825,NA
"reck",4,-0.00255895696435058,NA
"Hunter",4,-0.00256477642321897,NA
"robby",13,-0.00256957479211461,NA
"9/S/",6,-0.00257035160909482,NA
"frozen",549,-0.00257079485523317,1.1
"avis",2,-0.00258670277036372,NA
"wallax",9,-0.00259160488128552,NA
"DeStRoYeR",7,-0.0025916237842521,NA
"Prism",6,-0.00259217743340801,NA
"Sayf",20,-0.00259712258765773,NA
"NiNo",3,-0.00260069241842348,NA
"muziwei",7,-0.00261331596281401,NA
"dZ",3,-0.00261409805980622,NA
"maaRaa",6,-0.00262346888724071,NA
"EllisoN",3,-0.00262574068306375,NA
"Friis",302,-0.00262677774886153,0.96
"Kan4",11,-0.00262983045981199,NA
"sorrow",20,-0.00263444884381794,NA
"L4F",4,-0.00263494751066935,NA
"chrizm",1,-0.00263829655592292,NA
"hype",6,-0.00263970903723708,NA
"stb",1,-0.00264515663028805,NA
"Gauthierlelelele",3,-0.00264689440207541,NA
"raafa",10,-0.00265237848408409,NA
"AE",28,-0.00265441647830202,0.74
"pzK!D",9,-0.00266744506143755,NA
"kreaz",46,-0.0026693989415919,1.02
"Dewid",6,-0.00267012215916778,NA
"speed4k",106,-0.00267119889175881,0.94
"stk",9,-0.0026772495816657,NA
"luckeRRR",21,-0.00268656009474247,NA
"bishop",5,-0.00268745339854491,NA
"jackhan",7,-0.00269117474633434,NA
"dmm",5,-0.00269443881816138,NA
"Sound",10,-0.00269956233870585,NA
"manguss",11,-0.00270239454025144,NA
"AlekS",5,-0.00270349000811519,NA
"Aunkere",10,-0.00270733005609494,NA
"afro",50,-0.00271106089427968,NA
"zecK",6,-0.00272697538141485,NA
"James",6,-0.00273067215018423,NA
"LeX",20,-0.00273067244097799,NA
"X5G7V",14,-0.00273086737810955,NA
"caike",17,-0.00273774976112212,0.85
"Fearoth",7,-0.00273854228600979,NA
"NMV",2,-0.00273905672398555,NA
"Heyz1ng",2,-0.00274646268007695,NA
"xiaogen",2,-0.0027501480951383,NA
"dERZKIY",12,-0.0027511403030277,NA
"krii",14,-0.00275412355457725,NA
"Patitek",18,-0.00275844564424462,NA
"khobra",6,-0.00276484513945491,NA
"crashies",20,-0.00276983277743097,NA
"Muzoona",3,-0.00278770227393237,NA
"fRoD",4,-0.00279070454001155,NA
"SkulL",12,-0.00279934707079111,NA
"Nurfed",2,-0.00279960450581755,NA
"InfrequeNt",4,-0.00281349561966372,NA
"eraa",15,-0.00281494789131796,NA
"BELCHONOKK",2,-0.00281746397791652,NA
"eneshan",2,-0.0028223266141975,NA
"KRIMZ",1080,-0.00282309656875227,1.05
"Aikas",3,-0.00283046152739663,NA
"DeniMM",8,-0.00283442171176169,NA
"DiMKE",8,-0.00283531390055234,NA
"stark",13,-0.0028360355027122,NA
"AmaNEk",744,-0.00284903423491968,1.01
"slap",23,-0.002850952386081,0.73
"HexT",11,-0.00285240499419922,NA
"twist",834,-0.00285636892228886,1.03
"Andyy",10,-0.00286817488644806,NA
"sancz",35,-0.00286938487097399,NA
"ryotzz",10,-0.00287231629186953,NA
"ADEJIS",11,-0.00287407819601449,NA
"pauf",82,-0.00287436485660363,0.95
"SasuKe",14,-0.00287744493522862,0.92
"Ex3rcice",38,-0.00288669846550175,NA
"WyCloud",2,-0.00289117536162306,NA
"RaZ",9,-0.00289221814677309,NA
"KHTEX",8,-0.00289544015077284,0.54
"PAINT",10,-0.00290286298163213,NA
"NikkeZ",2,-0.00290565181229653,NA
"Partodis",6,-0.00290604938209218,NA
"mini",19,-0.00291401035356381,0.96
"SHOOWTiME",279,-0.00292201608823829,0.91
"aimaNNN",10,-0.00292753231538213,NA
"tck",8,-0.00293878947735368,NA
"soifong",3,-0.00294303093371314,NA
"Woro2k",39,-0.00294645022619284,NA
"Aleksib",645,-0.00295995249651283,0.99
"smF",30,-0.00296035837233927,0.93
"s550",5,-0.00297470731119905,NA
"nicoodoz",111,-0.00297758263656586,1.05
"Derkeps",8,-0.00297948044106278,NA
"xns",12,-0.00298064410215524,NA
"dizzywi",7,-0.00298064576232642,NA
"misutaaa",313,-0.00298419358769475,0.99
"decent",9,-0.00298802718904284,NA
"ZINKEN",15,-0.00299879682349201,NA
"TACO",1095,-0.00300447190216184,0.96
"cromen",116,-0.00300495082092768,1.05
"frgd",3,-0.00301099154531002,NA
"rezex",18,-0.00301205694184634,NA
"MomentPlz",5,-0.00301315608432775,NA
"PLAZ",1,-0.00301359020490528,NA
"SAGGERTON",35,-0.00301586546762297,NA
"dee",5,-0.00302414683269683,NA
"KS",5,-0.00303099742163387,NA
"Daveys",2,-0.00304320096138475,NA
"FlipiN",3,-0.00304460562344785,NA
"Kairi",20,-0.00304724088856105,NA
"dumz",16,-0.0030703494975167,NA
"anarkez",32,-0.00307538247614889,NA
"jayzaR",28,-0.00308969990979499,0.75
"gab",2,-0.00309815035680626,NA
"karrigan",1242,-0.00309974352395589,0.92
"bENITA",2,-0.00311956743545106,NA
"phzy",16,-0.00313570898567322,NA
"Argency",14,-0.00313774362514494,NA
"apocdud",12,-0.00314605233271615,NA
"blackpoisoN",7,-0.00315213418384946,NA
"SOON",12,-0.00317389018415898,NA
"quix",11,-0.00317683749829654,NA
"pachanga",15,-0.00319462615080037,NA
"downie",9,-0.00319604056741398,NA
"saffee",28,-0.00319803940974538,NA
"doto",196,-0.00321109311387922,0.95
"Farlig",217,-0.00321328180617608,1.05
"PeetyG",2,-0.00323497604579388,NA
"Polly",14,-0.00323703025076266,NA
"roeJ",299,-0.00325310511402658,1.08
"BURNRUOk",15,-0.00325683734681379,NA
"AZK",14,-0.00325808462407847,NA
"AlluM3tt3",6,-0.00326567530125209,NA
"thyx",5,-0.00327358928077508,NA
"Skurk",14,-0.00327949960683353,NA
"ecfN",22,-0.00328362046636671,NA
"ayaya",10,-0.00328391942487517,NA
"kabal",12,-0.00328623320873455,NA
"phantom",7,-0.00329772948654799,NA
"sausol",34,-0.00330025057032953,NA
"floweaN",7,-0.00330087211162399,NA
"FinigaN",21,-0.00330116865551092,NA
"aproto",12,-0.00330277418441475,NA
"stadodo",81,-0.00330677057927601,NA
"BERRY",20,-0.00331112716395906,NA
"Sobol",25,-0.00331502209404763,NA
"witmer",30,-0.00331921867251729,NA
"Jame",691,-0.00331967740369848,1.15
"j3kie",32,-0.00332407438636408,0.82
"jkaem",700,-0.00332540560982089,1.03
"latto",29,-0.00333236293627304,NA
"IceBerg",6,-0.0033384959825192,NA
"FREDDyFROG",92,-0.00334294054443152,NA
"mikki",6,-0.00334427579789373,NA
"JUGi",602,-0.00336025613695267,1.05
"Krad",361,-0.00336045388214143,1.01
"sergej",443,-0.00336769214834465,1.07
"fabi",6,-0.00336940177021552,NA
"Karsa",18,-0.00337237440493147,NA
"moxie",14,-0.00338780289262896,NA
"NickelBack",327,-0.0033889578728783,0.96
"jL",33,-0.00339535826709833,NA
"tonyblack",84,-0.00339660308184443,0.97
"Puls3",10,-0.00341723695325708,NA
"SENSEi",33,-0.00343454107104017,1.12
"HUGHMUNGUS",12,-0.00343674642029452,NA
"Dallas",18,-0.0034398905837324,NA
"PwnAlone",24,-0.0034450979544899,NA
"maL",2,-0.00345294233780536,NA
"blade",15,-0.00345349007066661,NA
"nilo",16,-0.00345538802667419,NA
"Pogba",5,-0.00346132884216906,NA
"shEMETA",10,-0.00346458172348114,NA
"valde",1085,-0.00347211212516921,1.1
"ardiis",3,-0.00348780550371174,NA
"curry",30,-0.00349639317629395,NA
"starkiller",4,-0.00351778351005367,NA
"degster",198,-0.00351845077090118,1.09
"stonde",24,-0.00352145929780762,NA
"meisoN",9,-0.00354734837590033,NA
"benny",15,-0.00354871719316911,NA
"Norwi",29,-0.00355054087532777,0.68
"SIXER",386,-0.00355997193671828,0.92
"JIaYm",14,-0.00357338068023869,NA
"maak",10,-0.00360220081573697,NA
"flowsicK",17,-0.0036044642972591,NA
"cbbk",6,-0.00361035054521292,NA
"donQ",9,-0.00361114371671221,NA
"sterling",22,-0.0036138481213131,NA
"Xp3",20,-0.00361584882869651,NA
"Patsi",34,-0.00361782478082445,0.82
"Tsogoo",20,-0.00364196323651163,NA
"Shykarny",1,-0.0036480701751471,NA
"peelk",2,-0.00366544339853638,NA
"biguzera",32,-0.00366669906093859,NA
"eLiVe",16,-0.00367372325701751,NA
"Grusarn",23,-0.00368318201892508,NA
"dazzLe",81,-0.00368734067488478,NA
"xccurate",196,-0.00368998396642342,0.97
"exhie",6,-0.00369474585960958,NA
"EspiranTo",375,-0.00369506872193058,1.02
"h4rn",94,-0.00369814472923262,1.18
"fitch",298,-0.00369880168284133,0.95
"Rambutan",3,-0.00370202979759483,NA
"Barcode",9,-0.0037021208959291,NA
"Luzuh",7,-0.00370456447396146,NA
"xek",4,-0.00370551884831789,NA
"Johnta",6,-0.00371211333312451,0.76
"shuadapai",16,-0.00372567981123059,NA
"Brehze",808,-0.00372694422770342,1.1
"Kevve",8,-0.00374606831260581,NA
"faveN",343,-0.00375555313819254,1.04
"glace",51,-0.00375620434867322,NA
"KalubeR",55,-0.00375695558141411,0.98
"MALI",2,-0.00376101376232984,NA
"Hobbit",815,-0.00378032446166897,1.1
"spaydeR",2,-0.00378717484154938,NA
"Kristou",31,-0.00378835241481649,NA
"anger",22,-0.00379266072358908,NA
"Immi",10,-0.0037957121638325,NA
"djay",19,-0.00380953968527696,NA
"Queenix",26,-0.00382155377398119,NA
"gmanchew",6,-0.00383033476369081,NA
"shalfey",25,-0.00383622212235011,0.82
"Marved",14,-0.00385343494568196,NA
"YOUYOU",14,-0.00385635398825416,NA
"qqGOD",8,-0.00387265437886022,NA
"draken",505,-0.00388522376273093,1.07
"Krimbo",5,-0.00389614132155767,NA
"haflex",5,-0.00391112907967788,NA
"coldzera",1172,-0.00391672856517526,1.14
"Bwills",14,-0.00392880981446205,NA
"realziN",4,-0.00396638836469454,NA
"hqx",5,-0.00397002498752785,NA
"Lambert",32,-0.00397460032752132,NA
"Rainwaker",146,-0.00397894881308439,0.97
"REZ",1010,-0.00398432247271185,1.05
"Ryxxo",34,-0.00399001873491487,0.94
"hyoil",3,-0.00399122231458602,NA
"BENDJI",41,-0.00400665314273313,NA
"darko",39,-0.00401406128560602,NA
"fl0m",18,-0.00404160667578358,NA
"pancc",11,-0.00404831249161595,NA
"maxmeister",5,-0.00405005836649105,NA
"hooch",180,-0.00405310868655409,0.86
"mir",553,-0.00406616973011395,1.09
"DeadFox",530,-0.00407713708805607,0.95
"Mayker",12,-0.00408536303145803,NA
"raalz",15,-0.0040919508212077,NA
"dsr",13,-0.00409267108725005,NA
"kade0",20,-0.00409361331623708,NA
"b0RUP",473,-0.00409607702575079,0.96
"netrick",14,-0.0040969512164517,NA
"jnt",29,-0.00410046321788927,NA
"Ace",54,-0.00410747945879567,NA
"JDC",18,-0.00413089597200183,NA
"LOMME",44,-0.00414025307834148,0.94
"KENSI",185,-0.00414228974123324,1
"Markos",31,-0.00416822648046325,NA
"Spinx",135,-0.00417260138203517,1.13
"la3euka",8,-0.00417623771258085,NA
"Jewelry",7,-0.0041800418951656,NA
"cadiaN",734,-0.00418135564751962,1.04
"Nervous",2,-0.00418217962708084,NA
"mistou",65,-0.00419608639496715,0.95
"s1",10,-0.00420473803955889,NA
"Polen",18,-0.00420875779145693,NA
"Char",11,-0.00421835088473166,NA
"flashstep",7,-0.00424513108179484,NA
"Carcass",6,-0.00424720433649707,NA
"hades",132,-0.00425450765339107,1.05
"Koshak",10,-0.0042664838151649,NA
"KHRN",37,-0.00426683833730663,NA
"poizon",497,-0.00427758011291294,1.04
"xsepower",398,-0.00432180094661646,1.11
"mertz",308,-0.00432543273224208,1.07
"F1KU",80,-0.00432844319533519,NA
"tecek",14,-0.00434139260661532,NA
"aKis",22,-0.00434344834526942,NA
"JW",1098,-0.0043559290921216,1.04
"Detrony",18,-0.00435646913062388,NA
"dEE",7,-0.00436095389755694,NA
"R0b3n",19,-0.00437047620763294,NA
"VINI",602,-0.00437311663919221,0.97
"interz",325,-0.00437525752443013,0.94
"DJOXiC",19,-0.00437956886626419,NA
"Laz",15,-0.004382433603109,NA
"MATYS",11,-0.00438659290996164,NA
"ASERE",1,-0.00439190669887833,NA
"ZEDKO",121,-0.00440459117652218,0.93
"reversive",15,-0.00440521341328226,NA
"pyth",186,-0.00440709732438368,0.99
"autostop",2,-0.0044239110344636,NA
"1eeR",20,-0.00443839102190535,NA
"rallen",404,-0.00445171281578517,0.99
"kAyle",3,-0.00446116303403418,NA
"BirdehBox",2,-0.00446260900161611,NA
"shinobi",44,-0.00446858225447532,NA
"acAp",12,-0.00447589891119169,NA
"LETN1",324,-0.00448467484868804,0.92
"5lav",1,-0.00448793404492161,NA
"XELLOW",13,-0.00449061243586025,NA
"HEAP",76,-0.00449193931133023,NA
"nexa",759,-0.00450116016964255,1.05
"333ed2k",9,-0.00450482643041401,NA
"BL1TZ",20,-0.00450857435713096,NA
"Nksu",3,-0.00450892756128673,NA
"skullz",9,-0.00452080194141547,NA
"frei",11,-0.00454641596733181,NA
"JUST",81,-0.00454951306065571,NA
"psycho",10,-0.00455179336584253,NA
"flamie",964,-0.00457721153777318,1.04
"waneG",11,-0.00458607891677519,NA
"dzt",8,-0.00459103351657935,NA
"Bobosaur",10,-0.00459322178895412,NA
"Happy",565,-0.00459395105805075,1.02
"bee",13,-0.00459447377483592,NA
"Lukki",46,-0.00460305561515899,0.79
"malbsMd",45,-0.00461915549733129,NA
"Slemmy",109,-0.00462291234538869,0.8
"RuStY",118,-0.00463021443433398,0.95
"Rock1nG",20,-0.00463508225490559,NA
"PALM1",4,-0.00463906127957539,NA
"Svedjehed",4,-0.00464500584092997,NA
"Jaybk",2,-0.00465298524469489,NA
"Rejin",2,-0.00465300411093819,0.44
"friberg",667,-0.00465339979285669,0.98
"Blastinho",6,-0.00465920974828406,NA
"apEX",1152,-0.00465989172193144,1.03
"Jinxx",12,-0.00466264973799268,NA
"Jayzwalkingz",31,-0.00467169435762296,0.76
"PTC",10,-0.00467880067794833,NA
"xCeeD",17,-0.00469292576346085,NA
"poem",9,-0.00469460977859416,NA
"kUcheR",30,-0.00469521816010774,0.98
"szejn",10,-0.00471962358161459,NA
"Zilkenberg",21,-0.00472884675446287,NA
"LOGAN",153,-0.00473298286320502,0.91
"Fuks",18,-0.00473581235343867,0.77
"buster",661,-0.00473633122563163,1.03
"junior",125,-0.00473957535559564,0.89
"spaze",97,-0.00475434048595326,0.89
"LUCAS1",595,-0.00475501915761636,1.04
"uli",13,-0.00475733803131974,NA
"JamezIRL",17,-0.00476763195265664,0.59
"Swisher",17,-0.00478141857718272,NA
"rain",1208,-0.00478341872427557,1.08
"nosraC",8,-0.00479077636427934,NA
"vice",99,-0.00480349899064159,0.76
"fnx",319,-0.00480544854467947,1.11
"thief",8,-0.00481165749023228,NA
"Toy",14,-0.00481186161202636,NA
"DemQQ",33,-0.00484142732901307,0.87
"ProbLeM",14,-0.00485219140855748,NA
"fr0slev",36,-0.00487235748733201,NA
"TenZ",33,-0.00488264666398019,1.01
"exit",45,-0.00491033643384657,NA
"asmo",2,-0.00494578761147175,NA
"EasTor",51,-0.00495863427100065,NA
"darti",10,-0.00496049065490027,NA
"aumaN",70,-0.0049692259753976,NA
"no_one",32,-0.00497325458872122,NA
"chop",5,-0.00499732187317754,NA
"cajunb",873,-0.00500326405489728,1.06
"roman",15,-0.00501579595927062,NA
"kSTYLE",2,-0.00502215048456925,NA
"ALEX",604,-0.00503966023577358,0.98
"Snax",751,-0.00505656050635621,1.03
"icem4N",25,-0.0050569431682387,NA
"Duplicate",144,-0.00506670524865809,0.95
"kaper",83,-0.00507661909003154,0.94
"spyleadeR",156,-0.00508417884602134,0.96
"Nodios",55,-0.00509245205728277,NA
"4pack",12,-0.0050965023754084,NA
"xevR",9,-0.00510907733246549,NA
"oskar",793,-0.00511364595790807,1.14
"zewsy",47,-0.00512165964739734,NA
"J0hnny",3,-0.00513233996777179,NA
"Inzta",24,-0.00513448519132892,0.94
"Sergiz",29,-0.00514667040034341,0.89
"Boaster",7,-0.00515339981672879,NA
"juho",95,-0.00515877762905312,NA
"niko",915,-0.00516650845673695,1.02
"RIKO",14,-0.00517902875380018,NA
"chopper",546,-0.00518335514739801,0.96
"moose",143,-0.00519765759106333,NA
"wenton",85,-0.00519860051470071,0.95
"rAge",30,-0.00522159389753961,NA
"NK4Y",16,-0.00522344235640097,NA
"PORKiEE",2,-0.00522690525632457,NA
"matty",15,-0.00522936917748053,NA
"wiz",11,-0.005231717744205,NA
"takej",15,-0.00523348032621332,NA
"kRYSTAL",369,-0.00523927963478896,0.82
"LSG",2,-0.00524526598532843,NA
"H4RR3",47,-0.00524653852975927,NA
"fox",155,-0.00524912080752552,1
"ELUSIVE",18,-0.00524957007294374,NA
"Twixie",21,-0.00525235688710279,NA
"MOLSI",24,-0.0052891116632666,NA
"BouLy",8,-0.00529983309521732,NA
"spamzzy1",2,-0.00530638382043306,NA
"SADDYX",26,-0.0053136342942234,NA
"rmn",92,-0.00532096273992147,NA
"BTN",12,-0.00532593403446421,NA
"tucks",32,-0.00532696595754757,0.56
"SileNt",75,-0.00533132658796685,0.82
"vSa",27,-0.00533849117095376,NA
"mds",129,-0.00535038927749465,NA
"Xant3r",4,-0.00535413563852746,NA
"dennyslaw",147,-0.00535920950421064,1.06
"Ramz1kBO$$",50,-0.00536978535179451,NA
"Nivera",68,-0.00538806653729292,1.08
"FL1T",574,-0.00540225541171797,1.06
"pashaBiceps",645,-0.00541303137758403,1
"Karus",24,-0.00544442760836057,NA
"arT",603,-0.00544490110803109,1.02
"broky",409,-0.00545063009288617,1.07
"nmt",3,-0.00545171916466787,NA
"Walco",11,-0.00547533960292307,NA
"Bymas",271,-0.00547870115388789,1
"f4stzin",23,-0.00548739858641553,NA
"dumau",49,-0.00549554612631752,NA
"NBK-",1014,-0.00551087378166572,1.02
"Snappi",1014,-0.0055303677009504,0.96
"BlackMamba",5,-0.00554448101126442,NA
"Geniuss",4,-0.00554624294006177,NA
"valens",22,-0.00556129577055328,0.58
"Oderus",23,-0.00557749077259893,NA
"JoshRT",6,-0.00558366036141543,NA
"PASHANOJ",18,-0.00558654381594024,NA
"HADOUKEN",2,-0.00558827491181372,NA
"def",25,-0.00559729963494295,NA
"wannafly",5,-0.00559948514237831,NA
"Lekr0",916,-0.00562074790890171,1.04
"ponczek",47,-0.00562112618461745,NA
"mono",60,-0.00563470338782683,NA
"CyberFocus",17,-0.00564003005228327,NA
"kalinka",37,-0.00564941321146063,0.96
"nex",530,-0.00565036186601912,1.07
"TENZKI",311,-0.00567143247863852,1
"RpK",1050,-0.00567535550938059,1
"Noktse",16,-0.00567603472995641,NA
"barce",15,-0.00568527414415765,NA
"YEKINDAR",323,-0.00568532987843206,1.11
"bubble",512,-0.00568689191358345,0.98
"pita",38,-0.00569115906305628,0.74
"ayken",14,-0.00570177790507422,NA
"ncl",20,-0.00570184711773085,NA
"mch",18,-0.0057129716735618,0.74
"zEVES",23,-0.00572884043743997,NA
"MetaL",12,-0.00573917484675122,NA
"Rickeh",299,-0.00574647674832739,1.07
"dycha",299,-0.00575012439963629,1.08
"rooRoooo",19,-0.00575194447678211,NA
"MUTiRiS",91,-0.00575244714705006,NA
"kioShiMa",512,-0.00575439298380917,1.02
"CRAZY_KING",1,-0.00576989250526463,NA
"Professor_Chaos",34,-0.00579570519078133,NA
"arki",88,-0.00581442732368776,NA
"Forester",359,-0.00583383090823974,1.01
"Voltage",39,-0.00586193377288356,NA
"AdreN",900,-0.00586897456481396,0.99
"HECTOz",13,-0.00587357448298166,NA
"NaToSaphiX",149,-0.005891249709559,0.9
"DiE",3,-0.00589805530262411,NA
"STYKO",947,-0.00589900478054159,1
"Lucky",374,-0.00590127231155395,0.97
"Lucky",374,-0.00590127231155395,0.97
"dragunov",9,-0.00590576288833871,NA
"ckzao",3,-0.0059183786201627,NA
"fix",22,-0.00591904628276672,NA
"AiyvaN",32,-0.00591954290062525,NA
"leman",50,-0.00592119670373889,NA
"refrezh",335,-0.00592576461973482,1
"ScrunK",26,-0.00592791869346424,NA
"Benkai",36,-0.00594129181190626,NA
"electronic",1005,-0.0059444648949432,1.14
"GeT_RiGhT",756,-0.00595352114876509,1.04
"vanity",137,-0.00597847011961081,0.96
"Kylar",26,-0.00598083114380762,NA
"b4rtiN",65,-0.00598661235694079,NA
"denis",675,-0.00600094193197684,0.95
"JT",216,-0.00600588738871019,0.86
"jedqr",61,-0.00602641655879469,NA
"effys",8,-0.00605880639114775,NA
"spiker",14,-0.00610437723413121,NA
"els",20,-0.00613207392048757,NA
"LEGIJA",301,-0.00616279679230005,0.88
"ryk",9,-0.00617586962520372,NA
"xiaosaGe",19,-0.00617839920792237,NA
"FGB",5,-0.006182558913735,NA
"dukefissura",18,-0.00619910156819286,NA
"atter",31,-0.00620012839865032,NA
"penny",29,-0.00620042089173909,NA
"slaxz-",88,-0.00620436172193385,NA
"Fadey",25,-0.00620444548549075,NA
"BnTeT",370,-0.00622534962768646,1.04
"supra",43,-0.00623209683404015,NA
"food",56,-0.00624511229663099,NA
"wizard",3,-0.00625056038007376,NA
"alex",142,-0.00625640298246499,1.03
"INS",131,-0.00625737904778577,1.05
"Derek",2,-0.00627199785281657,NA
"Lack1",328,-0.00627840038762492,0.93
"mar",37,-0.00629163845448265,NA
"jks",927,-0.00630275545469446,1.05
"PERCY",62,-0.00630657641663727,NA
"liTTle",24,-0.0063410504135298,NA
"Kaze",68,-0.00635032275685462,NA
"v1c7oR",478,-0.00635293598394149,0.99
"Jumpy",21,-0.00636164097822715,0.62
"ben1337",32,-0.00636213141222602,NA
"a2z",27,-0.00636555374767777,0.84
"Skadoodle",673,-0.0063853433661624,1.02
"tabac0",5,-0.00642327234620747,NA
"dayV1D",3,-0.00643190623425574,NA
"Retla",2,-0.00647267893630252,NA
"Snakes",30,-0.00647665427154223,NA
"MAJ3R",390,-0.00647867304652563,1
"YY",2,-0.0064977097689639,NA
"fame",57,-0.00654043701469587,NA
"MAiNLiNE",54,-0.00654855345495305,0.81
"Liazz",339,-0.0065492332531085,0.99
"gejmzilla",5,-0.00660929812448155,NA
"kenzor",29,-0.00662355331033201,NA
"inVert",17,-0.00666028168417628,NA
"Hyper",91,-0.00666423071805305,0.9
"busta",2,-0.00667292444845536,NA
"STOMP",69,-0.00667776432769994,NA
"crony",1,-0.00669008147246679,NA
"dimasick",73,-0.0066941023444486,NA
"FugLy",510,-0.00670437492575711,0.98
"yay",171,-0.00670968683710134,0.94
"akez",19,-0.00672185851627569,NA
"abE",33,-0.00672993982975966,NA
"RAiLWAY",10,-0.00673536574606567,NA
"Jackinho",63,-0.00675275147235445,0.96
"blackie",1,-0.00675394287785974,NA
"shokz",52,-0.00676345015169409,NA
"maeVe",49,-0.00676567665674757,NA
"di^",2,-0.00678112791717023,NA
"truth",18,-0.00678850218639224,NA
"spaz",17,-0.00679605664330349,NA
"Texta",22,-0.006796135172779,NA
"maektig",7,-0.00681284907122988,NA
"Nifty",436,-0.00681387984078637,0.95
"rindA",15,-0.00681724546927286,NA
"sLowi",176,-0.0068236865283299,0.95
"almazer",556,-0.0068273304263759,0.98
"JiNKZ",65,-0.00685550521157279,NA
"yel",285,-0.00685565819903224,NA
"kayeyo",2,-0.00686352709834402,NA
"keev",226,-0.00688471863969209,0.98
"maRky",18,-0.00688641497747921,NA
"paz",402,-0.00688991130400732,1.09
"crow",15,-0.00689389194309795,NA
"just9n",46,-0.006898147487158,0.93
"bottle",46,-0.00690466769430942,NA
"w1nt3r",39,-0.00690492052454022,NA
"desi",39,-0.00693083371370434,0.93
"gxx-",16,-0.00694560329664632,NA
"adreN",87,-0.00699640071639099,0.94
"Patron",18,-0.00699696867484839,NA
